reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A1C1U3RRUZ138Z,B007WTAJTO,"L7 ""Tech Head""","[1, 1]","I bought this for my Android phone and it kept stating ""media scanning"" over and over, even when the device was on or not even restarted. I thought it was the phone and was so annoyed. Then did a search and found that several others got a duds from this same batch off amazon. So not only did I pay for this, now I have a useless 32gb card that refuses to hold music on my phone, or anywhere else. I loaded a 4gb card in the same device and it only scans media when restarted and does not lag at all. The phone can hold up to 32 gb too. If you don't believe me, go onto the Sandisk message boards and look. It's a dud. So disappointing.",1.0,"Terrible, Dud",1374969600,2013-07-28,498,1,1
A2SWYWOZ7VARPC,B007WTAJTO,Lacey,"[0, 0]",I got this for my gopro hero 3. Works great and reads/ writes fast. Customer service was also awesome as well.,5.0,Works Great! Perfect for GoPros,1376352000,2013-08-13,482,0,0
A2D9MTWHD2BFUG,B007WTAJTO,Ladychaos1,"[0, 0]",Much cheaper than in the store and is just as described in the listing. I like it and would order again. Perfect fit,5.0,Great price,1383955200,2013-09-11,453,0,0
A2ZK1TTLG9BKBD,B007WTAJTO,Lady Lena,"[0, 0]",It looks like what's it's supposed to look like.  It does what's it's supposed to do.  I got it for quite a decent price and in timely manner.  #goodstuff,5.0,Great Item,1395705600,2014-03-25,258,0,0
A1MPTOCYQWUWT1,B007WTAJTO,Lainna,"[0, 0]",There is not much more you can ask for than that. I will be buying more for my airport boredom fighting collection.,5.0,Came nicely packaged and just worked,1392422400,2014-02-15,296,0,0
A1GMMOIO8XWCSM,B007WTAJTO,Lakes02,"[0, 0]",I don't know why but I just needed some space. This provided me with the space to put all my extra stuff that does not physically exist...but it exists in the realm of awesome stuff. I have space now. It worked great. I have more memory now. oh joy.,5.0,Such space. Many memory.,1398384000,2014-04-25,227,0,0
A3A9E9LIEE37E5,B007WTAJTO,Lance Alexander,"[0, 0]",I bought a SanDisk SSD for my computer.  It's fast for the price.  I feel confident that anything I order made by SanDisk will be of the same quality.,5.0,Just a good product...,1382659200,2013-10-25,409,0,0
A6PDJTWVS8UHH,B007WTAJTO,"Landon McNeill ""landoman1""","[0, 0]",I got an amazing price and this is an amazing product. 64 gigs is a lot of memory. I don't think I'm ever going to fill it up but it's nice to have it. It has given me no problem so far.,5.0,awesome!,1389571200,2014-01-13,329,0,0
A3VV4YJ9LMF5TK,B007WTAJTO,Landon's mimi,"[0, 0]","Lot's of storage for little money. There is nothing not to like...except I have to keep writing words because there is a minimum required to rate products on Amazon (probably the only thing I don't like about Amazon). I don't like that, but this was a great deal.",5.0,Can't beat the price,1401926400,2014-05-06,216,0,0
A3VQ02XFEPVV0G,B007WTAJTO,L. Angier,"[0, 0]","CompactFlash is just about perfect to use in a camera in the field. As the size shrinks, so does one's ability to easily handle the card. SD is getting marginal as far as usability in the field. Forget about changing a Micro SDHC card unless you are back at your computer! Too small to handle and easy to drop and loose!However, with the 32GB and 64GB cards, that's not quite an issue especially if you leave the card in the camera! The camera is larger than the card my a great deal. Set it down and it's a lot easier to find and handle than a micro card (shown twice as large as life when I was writing this review).My cards came with SD adaptors so that they would be useable in my work flow, a plus. Also, within the adaptor, I can use the card in devices with SD slots and download using my existing readers.",4.0,"Works fine the GoPro, but is almost too small to handle in the field",1370131200,2013-02-06,670,0,0
APRGEWSO0H82G,B007WTAJTO,"Laron Taylor ""laronvonbaron""","[0, 0]",I have a problem with the size of these mini cards --they are hard to hold on to  and get in and out of my drift cameras they get stuck all the time,3.0,AS EXPECTED,1377648000,2013-08-28,467,0,0
A1YTIJ3Z3O8EU1,B007WTAJTO,Larry Arellano,"[0, 0]",Using a pair of these in a Nikon P700 and D5000 cameras. The run fast and store pics just fine.,5.0,Works great on a Nikon P700 and D5000!,1395792000,2014-03-26,257,0,0
A2UGZCGCYPBMNA,B007WTAJTO,"Larry Butler Ampz Electronics ""Larry""","[1, 1]","I bought the 64GB Ultra card to increase storage on my Acer A500 Android Ice Cream Sandwich 4.0.3 tablet.  It didn't work as Android doesn't support its native exFAT formatting from the factory.  Insert the card into an SD adapter and plug it into a PC or Laptop under real Windows.  Reformat this card to the NTFS format with Windows Format utility and Android can then read and write any size file, even files over 5GB, to and from this card.  You do NOT need to root or modify the Android tablet in any way, except to have ver 4.0.3 operating system on it.  This product is very fast reading and writing and has proven very reliable...a great value in some really serious storage space.",5.0,REFORMAT to NTFS for Android Tablets.,1358467200,2013-01-18,689,1,1
A6GNN25N3M7E9,B007WTAJTO,Larry Epperson,"[0, 0]","I put this in my Galaxy S4 phone for extra storage and it works perfectly.  I copied my music collection (about 5000 MP3 songs) and put 20 MP4 movies on it with room to spare.  Very handy for listening and watching while traveling on a plane.  The phone likes it, the computer likes it, so I like it.",5.0,SanDisk Ultra 64 GB microSDXC,1390089600,2014-01-19,323,0,0
A9PLL1T5F5ANK,B007WTAJTO,"Larry Fletcher ""The Fletch""","[1, 2]",What can I say.  It was a good price and a large capacity card.  It hasn't posed any problems and I use it every day in my Galaxy Note II.,5.0,No problems,1355011200,2012-09-12,817,1,2
A2F8REWIZ7CYCP,B007WTAJTO,Larry,"[0, 0]","I owned one of these for a year before it lost its ability to write to itself. This was very disappointing, but not a deal breaker for me because San Disk products are usually built to last. I believe I just received a bad one from the batch that mine came from.",3.0,It should have lasted much longer,1387065600,2013-12-15,358,0,0
A3GZ4COX7PEVU6,B007WTAJTO,Larry,"[0, 0]","What can you say about a chip? It works, it's fast and has been trouble free. A great product at a great price.",5.0,What Can You Say,1366675200,2013-04-23,594,0,0
A3BYIQVL5YI2RB,B007WTAJTO,Larry Hultquist,"[0, 0]","Works great. Adapter makes it easy to load music, ebooks, pictures and movies onto card for use on a phone or tablet.",5.0,Great card,1391904000,2014-09-02,97,0,0
A8DTGSLA92T69,B007WTAJTO,LarryLMedina,"[0, 0]",What can I say? It's a memory card! Bought for my BlackBerry Z10 some months back. OEM quality. The price was right. Arrived in retail packaging. I recommend this seller and this product.,5.0,Works as advertised,1368576000,2013-05-15,572,0,0
A1V2PLQ3G3RKZ9,B007WTAJTO,Larry Roberts,"[0, 0]",Picked up a Note 3 and added this card for an extra 32GB. Scandisk is top of the line and never gives me any issues when I use their cards. Highly recommended.,5.0,Always the best,1389225600,2014-09-01,98,0,0
ARIMELT45O05H,B007WTAJTO,Larry Swanson,"[0, 0]",This was an exceptional deal...especially since they actually sent me a 64GB card instead of a 32GB.  Price is right. ;-),5.0,Works great,1380326400,2013-09-28,436,0,0
A3DPIWR0TPAM5N,B007WTAJTO,Larry Toney,"[0, 0]",Works well with my new Garin virb elite,5.0,Good memory for garmin virb,1404259200,2014-02-07,304,0,0
A3S0Y7XSQU5S6U,B007WTAJTO,Larry W.,"[0, 0]",bought it for my Galaxy Note 10.1 and worked since day one. Easy to use in multiple devices for transferring files also.,5.0,Works like it should,1379376000,2013-09-17,447,0,0
A1W4G8B9BAWR1O,B007WTAJTO,Lasha,"[0, 0]","good quality microsd card. cannot gain 30MB/s read speed but it may be because of 2.0 usb card reader because hdd connected to the same usb port give no more than 20MB/s speed, same as this card. i have bought both 32GB and 64GB. 64GB works perfect in my HTC EVO 3d.",5.0,SanDisk Ultra microSDHC Class 10 UHS-1 Memory Card 30MB/s,1367798400,2013-06-05,551,0,0
A352ZF9RRJ7FMR,B007WTAJTO,Lateef,"[0, 0]","trash quality, broke and corrupted my data on two different cards",1.0,One Star,1404172800,2014-01-07,335,0,0
AA6P22RZ565Z5,B007WTAJTO,laura chang,"[0, 0]","awesome large SD card for all mobile devices, enough room for all my music and even a few movies, buy it!!!",5.0,Required for GS3 users,1357171200,2013-03-01,647,0,0
A1AREEVFZXVBHH,B007WTAJTO,laura,"[0, 0]",Works great,5.0,Five Stars,1404345600,2014-03-07,276,0,0
A8DUKFVG79KC2,B007WTAJTO,Lauren Glenn,"[1, 1]","I used this on my Android tablet (Pantech Element and my Galaxy S3 phone).  The S3 took it without an issue but the Pantech required me to format it as FAT32.... it wouldn't read it any other way....  you can search the internet for FAT32 formatter which will format the card as FAT32 using an external card reader within seconds.After doing that, I've been using it for a few weeks now with no problems.  Very nice.  Now... just waiting for the 128GB model.  :)",5.0,64gb....  more than enough.... for now,1369008000,2013-05-20,567,1,1
A2GTHHMSZUK5JP,B007WTAJTO,LaWanda,"[0, 0]",Great Price,5.0,16 GB,1405123200,2014-12-07,1,0,0
A2VFQY3PB2EHUK,B007WTAJTO,law,"[0, 0]","overall good quality item, worked fine from the start with no problems. Stores photos quick without a lot of hassle.",5.0,Nice storage.,1392940800,2014-02-21,290,0,0
A3P8JK3GPR72RV,B007WTAJTO,Lawrence,"[0, 0]","So far has worked as expected, it's difficult to tell is it is going to fail or not soon but for the moment is working pretty well with a good performance.",5.0,Good Micro SD Card,1400457600,2014-05-19,203,0,0
A2WSDJTS2R1R8J,B007WTAJTO,Lawrence Jamerson,"[1, 1]",Used in Samsung Galaxy S III phone. Formatted in the phone. Has worked perfectly so far. A very economical storage card. Faster than previous cards I have owned.,5.0,Used in Samsung Galaxy S III,1349395200,2012-05-10,942,1,1
A335BW8TVC2G8L,B007WTAJTO,Laye Ma,"[0, 0]",SanDisk is well know brand. The MSD Ultra 64 GB class 10 is the good one to buy.It transfers file faster than other brand card. I bought two of them when they are on sell.The price is very reasonable. I like it very much.,5.0,A good MSD card,1395100800,2014-03-18,265,0,0
A3MW5BXUOCCQV0,B007WTAJTO,Laytonium,"[1, 1]",Memory card works awesome and for this much memory for the price is awesome. I use it for my GoPro but you can use it for anything that can take a micro SD. Comes with the bigger SD card so you can put it into a card reader or computer that reads SD cards.,5.0,SanDisk Ultra 64GB,1374796800,2013-07-26,500,1,1
A1AANYVDE04JF1,B007WTAJTO,Lazer Fers,"[1, 2]","I purchased the card in the Sandisk packaging, so I am pretty sure it is genuine. I tested it with various programs on the web that apparently can detect whether they are fakes or not. This one turned out to be a real Sandisk card. The card came formatted with FAT32.I read on the web about these micro SDs, and apparently they are not as fast as the full SD card version. I borrowed my brothers Sandisk 32gb full SD card to make comparison tests. Here are my official/unofficial test results using DiskBench V2.6.2.0 and H2testw 1.4 test. I will give the results as an ""overall"" result, because after testing these cards over and over with speed writes and reads, the results get mixed and varied to a big degree... much larger than I expected, but the numerous tests showed me a ""general"" trend. The trend is that the full SD cards do write faster than the MicroSD card. But, also remember that the microSD had to be put into an adapter to do the test on my PC while the fullSD card was put into the computer reader directly.These are just my averages, but:Small file writes:Both SD cards wrote at close to 10mb/sec. The microSD was less consistent in the tests and sometimes dropped to 8mb/sec.Small file reads:Both SD cards read at close to 20 mb/sec at their fastest.Large file copies to card:MicroSD wrote at 3.5mb/sec while the fullSD wrote at about 4mb/secLarge file reads copies from card:MicroSD was 10mb/sec while the fullSD read at about 14mb/sec.My conclusion:My tests were by no means official for this card and showed much variance dependent on file size of the reads and writes, but the fullSD card was faster in many cases, but equal to microSD in most cases. The small file writes and reads showed that they are similar enough. But, my only concern is with large file writes.... is 3.5 mb/sec good enough for rapid photography on a high pixel camera? I don't know. I have had no problem using these cards with H264 movie capture for hours. I am surprised that 3.5 mb/sec is enough.Also, never during the huge file copies to the card did I get any noticeable heating of the card itself, by touch even for an hour. I've noticed that it has been a complaint from many people on the web, some stating that they felt they might burn themselves. I copied files that took more than an hour with no noticeable temperature change, other than, perhaps a couple of degrees. Of course, this was on a PC and not installed in a camera.The card performs well for video work, and appears to meet many other tests performed by other people. I never saw a read close to 30 mb/sec... they were very consistent at 20 mb/sec at the highest performance.I would get the card again, if the price were right.",4.0,Good Card,1350691200,2012-10-20,779,1,2
